Datetime,Date,Month_Name,Month_Num,Quarter,Day_Of_Week,Hour,Truck_ID,Truck_Number,Latitude,Longitude,Shipment_Status,On_Time_Label,Is_Delayed,Delay_Reason,Traffic_Condition,Temperature,Humidity,Waiting_Time_Min,Inventory_Level,Demand_Forecast,Inventory_Surplus,Inventory_Status,Utilization_Pct,Transaction_Amount,Purchase_Frequency
2024-10-23 21:11:00,2024-10-23,Oct 2024,2024-10,Q4,Wednesday,21,Truck_5,5,-3.8161,-159.7257,Delivered,On Time,0,Mechanical Failure,Detour,29.5,50.6,58,495,245,250,Surplus,72.3,179,3
2024-03-22 03:06:23,2024-03-22,Mar 2024,2024-03,Q1,Friday,3,Truck_3,3,-69.8431,-171.5361,In Transit,On Time,0,Weather,Detour,23.6,62.7,35,237,267,-30,Deficit,66.8,323,9
2024-09-07 01:58:48,2024-09-07,Sep 2024,2024-09,Q3,Saturday,1,Truck_2,2,9.3528,120.0011,Delivered,On Time,0,Traffic,Clear,28.7,72.6,45,290,280,10,Surplus,81.7,151,8
2024-02-13 05:24:13,2024-02-13,Feb 2024,2024-02,Q1,Tuesday,5,Truck_2,2,-74.3396,-150.6339,Delayed,Delayed,1,,Clear,22.7,75.6,47,111,131,-20,Deficit,60.4,207,4
2024-01-30 15:36:36,2024-01-30,Jan 2024,2024-01,Q1,Tuesday,15,Truck_2,2,-62.0623,133.8872,Delayed,Delayed,1,Traffic,Heavy,27.6,65.8,23,373,126,247,Surplus,79.3,396,1
2024-03-06 06:10:28,2024-03-06,Mar 2024,2024-03,Q1,Wednesday,6,Truck_10,10,-53.1354,-164.488,In Transit,On Time,0,Weather,Detour,25.5,52.1,32,458,154,304,Surplus,93.5,183,6
2024-10-31 07:46:12,2024-10-31,Oct 2024,2024-10,Q4,Thursday,7,Truck_4,4,85.0389,-138.3248,In Transit,On Time,0,Mechanical Failure,Detour,24.7,64.1,15,354,162,192,Surplus,71.9,298,4
2024-06-21 10:02:05,2024-06-21,Jun 2024,2024-06,Q2,Friday,10,Truck_3,3,48.9598,-160.9134,Delayed,Delayed,1,Mechanical Failure,Heavy,28.8,51.6,49,165,291,-126,Deficit,88.4,410,8
2024-07-25 17:59:38,2024-07-25,Jul 2024,2024-07,Q3,Thursday,17,Truck_8,8,44.3639,134.3967,Delayed,Delayed,1,Mechanical Failure,Clear,19.8,55.2,36,471,183,288,Surplus,94.7,369,6
2024-02-21 22:00:35,2024-02-21,Feb 2024,2024-02,Q1,Wednesday,22,Truck_8,8,-33.1628,143.557,Delivered,On Time,0,Mechanical Failure,Detour,27.5,58.5,21,410,182,228,Surplus,72.4,439,9
2024-06-22 06:59:47,2024-06-22,Jun 2024,2024-06,Q2,Saturday,6,Truck_8,8,-61.1518,140.8152,In Transit,Delayed,1,Mechanical Failure,Heavy,19.9,50.7,55,407,237,170,Surplus,87.2,421,1
2024-02-09 21:00:56,2024-02-09,Feb 2024,2024-02,Q1,Friday,21,Truck_10,10,-87.8115,97.0492,Delivered,On Time,0,Weather,Clear,19.5,75.3,45,134,175,-41,Deficit,80.9,424,6
2024-12-16 00:30:52,2024-12-16,Dec 2024,2024-12,Q4,Monday,0,Truck_10,10,-48.3575,115.8351,Delayed,Delayed,1,,Detour,26.9,62.1,29,394,139,255,Surplus,90.7,419,10
2024-03-22 23:53:31,2024-03-22,Mar 2024,2024-03,Q1,Friday,23,Truck_10,10,-59.5674,11.3653,Delayed,Delayed,1,,Heavy,23.9,57.9,57,480,146,334,Surplus,62.3,204,6
2024-07-26 08:02:20,2024-07-26,Jul 2024,2024-07,Q3,Friday,8,Truck_7,7,-37.2055,79.4485,In Transit,On Time,0,Weather,Clear,25.6,76.6,25,159,144,15,Surplus,82.2,213,5
2024-04-11 04:50:12,2024-04-11,Apr 2024,2024-04,Q2,Thursday,4,Truck_8,8,38.1095,164.7654,Delayed,Delayed,1,Weather,Heavy,19.1,73.3,10,131,149,-18,Deficit,89.4,353,3
2024-05-31 15:07:16,2024-05-31,May 2024,2024-05,Q2,Friday,15,Truck_1,1,-20.0991,20.1825,Delayed,Delayed,1,Mechanical Failure,Heavy,20.2,58.9,34,224,105,119,Surplus,84.6,166,6
2024-04-12 15:44:47,2024-04-12,Apr 2024,2024-04,Q2,Friday,15,Truck_10,10,89.3898,-93.1034,Delivered,On Time,0,Weather,Clear,22.6,56.4,60,120,194,-74,Deficit,69.9,151,9
2024-03-14 18:05:27,2024-03-14,Mar 2024,2024-03,Q1,Thursday,18,Truck_4,4,85.8393,74.4208,Delayed,Delayed,1,,Heavy,30.0,75.4,14,321,138,183,Surplus,67.3,391,1
2024-08-09 21:10:15,2024-08-09,Aug 2024,2024-08,Q3,Friday,21,Truck_1,1,29.5637,-162.339,Delivered,Delayed,1,Mechanical Failure,Heavy,26.6,50.9,59,238,233,5,Surplus,76.8,160,1
2024-09-18 10:59:43,2024-09-18,Sep 2024,2024-09,Q3,Wednesday,10,Truck_1,1,13.5274,-108.9153,In Transit,On Time,0,,Clear,18.1,77.3,22,297,168,129,Surplus,80.2,376,10
2024-03-13 21:43:28,2024-03-13,Mar 2024,2024-03,Q1,Wednesday,21,Truck_2,2,49.8896,46.7765,Delivered,Delayed,1,,Heavy,22.3,56.9,44,219,188,31,Surplus,62.2,144,8
2024-08-17 04:39:18,2024-08-17,Aug 2024,2024-08,Q3,Saturday,4,Truck_3,3,61.9951,28.0639,In Transit,Delayed,1,Weather,Heavy,29.8,58.9,10,204,238,-34,Deficit,93.0,484,3
2024-01-31 00:01:35,2024-01-31,Jan 2024,2024-01,Q1,Wednesday,0,Truck_1,1,88.3545,123.8561,In Transit,Delayed,1,Weather,Heavy,21.5,52.2,56,469,135,334,Surplus,95.5,405,10
2024-02-27 17:30:37,2024-02-27,Feb 2024,2024-02,Q1,Tuesday,17,Truck_9,9,-1.4258,112.8174,Delayed,Delayed,1,Mechanical Failure,Clear,24.2,72.4,22,146,190,-44,Deficit,88.2,321,9
2024-09-22 00:34:04,2024-09-22,Sep 2024,2024-09,Q3,Sunday,0,Truck_3,3,-18.3801,-175.0496,Delivered,Delayed,1,Weather,Heavy,18.9,63.4,57,215,274,-59,Deficit,71.2,382,4
2024-10-03 07:58:45,2024-10-03,Oct 2024,2024-10,Q4,Thursday,7,Truck_3,3,72.6206,46.1393,In Transit,Delayed,1,Weather,Heavy,22.8,73.3,45,454,261,193,Surplus,87.4,276,5
2024-08-14 19:26:01,2024-08-14,Aug 2024,2024-08,Q3,Wednesday,19,Truck_4,4,-10.0844,-0.6042,Delivered,On Time,0,Traffic,Clear,29.2,67.3,36,145,269,-124,Deficit,85.3,230,4
2024-12-24 21:30:03,2024-12-24,Dec 2024,2024-12,Q4,Tuesday,21,Truck_10,10,73.6225,125.9589,Delivered,Delayed,1,Mechanical Failure,Heavy,18.8,78.0,35,410,111,299,Surplus,92.1,228,2
2024-07-16 21:14:02,2024-07-16,Jul 2024,2024-07,Q3,Tuesday,21,Truck_4,4,-67.5109,-162.0537,Delayed,Delayed,1,Weather,Clear,21.8,60.4,15,350,300,50,Surplus,81.1,238,3
2024-12-01 17:38:54,2024-12-01,Dec 2024,2024-12,Q4,Sunday,17,Truck_1,1,-4.42,-44.1619,Delayed,Delayed,1,,Detour,29.5,51.1,34,474,268,206,Surplus,67.8,136,8
2024-10-08 12:36:02,2024-10-08,Oct 2024,2024-10,Q4,Tuesday,12,Truck_1,1,-31.9299,48.9536,Delivered,On Time,0,Weather,Detour,20.9,50.9,30,357,288,69,Surplus,65.6,495,1
2024-05-27 19:21:26,2024-05-27,May 2024,2024-05,Q2,Monday,19,Truck_1,1,-84.5861,-56.9044,In Transit,On Time,0,,Clear,28.8,59.3,56,171,235,-64,Deficit,99.6,437,10
2024-03-21 22:22:44,2024-03-21,Mar 2024,2024-03,Q1,Thursday,22,Truck_3,3,-20.6577,-86.8013,Delivered,Delayed,1,Weather,Heavy,24.0,78.0,29,137,270,-133,Deficit,69.4,425,7
2024-05-04 10:52:10,2024-05-04,May 2024,2024-05,Q2,Saturday,10,Truck_3,3,-56.5959,153.5316,Delivered,Delayed,1,Traffic,Heavy,24.9,67.6,57,147,261,-114,Deficit,62.1,157,4
2024-05-11 12:13:27,2024-05-11,May 2024,2024-05,Q2,Saturday,12,Truck_5,5,20.6546,79.9499,In Transit,On Time,0,Weather,Clear,22.9,69.7,11,194,293,-99,Deficit,84.7,140,4
2024-12-28 20:25:19,2024-12-28,Dec 2024,2024-12,Q4,Saturday,20,Truck_5,5,-19.7553,54.2697,Delayed,Delayed,1,,Heavy,24.1,70.8,25,291,225,66,Surplus,99.4,414,8
2024-04-06 01:48:36,2024-04-06,Apr 2024,2024-04,Q2,Saturday,1,Truck_3,3,68.0702,98.5995,Delivered,On Time,0,Weather,Clear,29.5,61.9,31,176,217,-41,Deficit,73.5,306,6
2024-08-12 10:11:42,2024-08-12,Aug 2024,2024-08,Q3,Monday,10,Truck_4,4,25.964,-133.3578,In Transit,On Time,0,Mechanical Failure,Detour,27.4,72.9,29,240,106,134,Surplus,72.3,272,8
2024-02-08 10:12:13,2024-02-08,Feb 2024,2024-02,Q1,Thursday,10,Truck_1,1,-86.701,-140.0339,Delayed,Delayed,1,Weather,Heavy,23.8,71.6,54,412,183,229,Surplus,76.8,301,6
2024-10-02 18:31:19,2024-10-02,Oct 2024,2024-10,Q4,Wednesday,18,Truck_2,2,-35.9441,-133.4183,Delivered,On Time,0,Traffic,Clear,22.6,72.9,60,359,255,104,Surplus,78.5,142,4
2024-11-25 18:46:06,2024-11-25,Nov 2024,2024-11,Q4,Monday,18,Truck_8,8,62.9176,116.017,In Transit,On Time,0,Weather,Detour,20.6,74.7,16,491,273,218,Surplus,60.3,183,7
2024-03-28 14:33:39,2024-03-28,Mar 2024,2024-03,Q1,Thursday,14,Truck_3,3,69.7549,-126.8123,Delayed,Delayed,1,Traffic,Detour,29.9,65.0,50,130,106,24,Surplus,72.6,385,10
2024-12-14 12:42:18,2024-12-14,Dec 2024,2024-12,Q4,Saturday,12,Truck_8,8,-0.5355,120.9793,In Transit,On Time,0,Mechanical Failure,Detour,22.1,75.2,33,336,186,150,Surplus,73.2,443,5
2024-03-13 18:47:10,2024-03-13,Mar 2024,2024-03,Q1,Wednesday,18,Truck_9,9,57.9277,-106.3278,In Transit,On Time,0,Mechanical Failure,Clear,29.5,68.5,14,330,283,47,Surplus,70.0,358,1
2024-02-28 00:53:35,2024-02-28,Feb 2024,2024-02,Q1,Wednesday,0,Truck_6,6,-86.177,112.1068,In Transit,On Time,0,,Clear,25.1,59.5,36,118,239,-121,Deficit,80.6,200,1
2024-10-18 21:26:27,2024-10-18,Oct 2024,2024-10,Q4,Friday,21,Truck_2,2,-9.2728,-173.0699,In Transit,On Time,0,Traffic,Clear,21.6,52.0,24,147,173,-26,Deficit,71.0,187,7
2024-01-11 03:09:35,2024-01-11,Jan 2024,2024-01,Q1,Thursday,3,Truck_3,3,-84.3224,76.1163,Delivered,Delayed,1,Traffic,Heavy,23.3,71.8,20,258,277,-19,Deficit,80.6,466,7
2024-09-25 09:44:50,2024-09-25,Sep 2024,2024-09,Q3,Wednesday,9,Truck_7,7,-27.8806,-32.4778,Delayed,Delayed,1,Traffic,Heavy,21.7,54.9,51,315,293,22,Surplus,83.7,479,7
2024-06-26 20:47:39,2024-06-26,Jun 2024,2024-06,Q2,Wednesday,20,Truck_8,8,-48.8409,171.332,Delayed,Delayed,1,Weather,Detour,25.3,52.8,19,233,192,41,Surplus,92.3,123,7
2024-02-24 07:23:53,2024-02-24,Feb 2024,2024-02,Q1,Saturday,7,Truck_4,4,28.627,162.8857,Delivered,Delayed,1,Mechanical Failure,Heavy,18.4,68.8,16,282,285,-3,Deficit,78.8,281,4
2024-02-04 20:41:18,2024-02-04,Feb 2024,2024-02,Q1,Sunday,20,Truck_2,2,-7.2601,52.512,Delayed,Delayed,1,Weather,Heavy,28.0,73.9,55,117,277,-160,Deficit,63.7,156,10
2024-02-28 18:13:16,2024-02-28,Feb 2024,2024-02,Q1,Wednesday,18,Truck_1,1,-16.8576,-8.0033,In Transit,On Time,0,Traffic,Detour,23.7,56.0,41,242,265,-23,Deficit,61.8,190,5
2024-04-27 15:33:04,2024-04-27,Apr 2024,2024-04,Q2,Saturday,15,Truck_8,8,-42.1652,-40.9587,Delivered,On Time,0,Traffic,Clear,24.1,77.5,39,497,224,273,Surplus,60.0,319,10
2024-10-27 00:36:59,2024-10-27,Oct 2024,2024-10,Q4,Sunday,0,Truck_10,10,4.2073,-152.132,Delayed,Delayed,1,Mechanical Failure,Detour,25.6,78.8,52,384,161,223,Surplus,83.6,161,10
2024-01-08 09:23:32,2024-01-08,Jan 2024,2024-01,Q1,Monday,9,Truck_9,9,7.8031,43.4739,Delivered,On Time,0,Weather,Clear,26.8,60.5,12,258,207,51,Surplus,86.9,413,8
2024-04-01 18:35:37,2024-04-01,Apr 2024,2024-04,Q2,Monday,18,Truck_4,4,-6.8792,165.0017,Delivered,Delayed,1,Mechanical Failure,Heavy,29.4,66.1,54,258,256,2,Surplus,71.4,395,2
2024-03-05 12:35:28,2024-03-05,Mar 2024,2024-03,Q1,Tuesday,12,Truck_7,7,60.6073,74.3625,In Transit,Delayed,1,Traffic,Heavy,26.9,52.3,34,291,228,63,Surplus,94.9,253,2
2024-08-22 06:38:15,2024-08-22,Aug 2024,2024-08,Q3,Thursday,6,Truck_9,9,-87.2317,143.0006,Delayed,Delayed,1,Mechanical Failure,Heavy,29.0,62.2,24,135,196,-61,Deficit,69.4,155,3
2024-01-20 14:38:55,2024-01-20,Jan 2024,2024-01,Q1,Saturday,14,Truck_10,10,38.825,-51.8451,Delayed,Delayed,1,Mechanical Failure,Heavy,23.3,61.6,45,437,106,331,Surplus,93.3,177,5
2024-07-06 18:05:23,2024-07-06,Jul 2024,2024-07,Q3,Saturday,18,Truck_9,9,-53.5255,-1.9486,Delayed,Delayed,1,Weather,Clear,23.1,57.1,55,441,289,152,Surplus,65.1,490,10
2024-05-12 20:36:13,2024-05-12,May 2024,2024-05,Q2,Sunday,20,Truck_6,6,71.1182,-120.1134,Delayed,Delayed,1,Weather,Detour,20.3,78.1,30,268,132,136,Surplus,91.7,102,6
2024-11-20 15:27:33,2024-11-20,Nov 2024,2024-11,Q4,Wednesday,15,Truck_2,2,-78.4902,-101.3255,Delayed,Delayed,1,,Clear,24.0,51.6,40,142,276,-134,Deficit,70.0,160,7
2024-08-14 18:56:46,2024-08-14,Aug 2024,2024-08,Q3,Wednesday,18,Truck_9,9,35.0933,-170.9221,In Transit,On Time,0,Mechanical Failure,Clear,25.3,55.2,51,264,173,91,Surplus,85.5,213,10
2024-10-02 10:12:30,2024-10-02,Oct 2024,2024-10,Q4,Wednesday,10,Truck_3,3,67.0296,-18.7078,Delayed,Delayed,1,Traffic,Clear,25.3,56.8,15,426,224,202,Surplus,83.5,241,5
2024-04-04 17:32:05,2024-04-04,Apr 2024,2024-04,Q2,Thursday,17,Truck_8,8,-29.6573,-37.6029,Delayed,Delayed,1,Weather,Clear,24.3,56.9,35,214,111,103,Surplus,70.2,497,6
2024-01-08 21:16:45,2024-01-08,Jan 2024,2024-01,Q1,Monday,21,Truck_5,5,-9.1109,76.762,Delivered,On Time,0,,Detour,19.3,63.4,35,123,240,-117,Deficit,64.9,303,3
2024-04-02 22:44:27,2024-04-02,Apr 2024,2024-04,Q2,Tuesday,22,Truck_7,7,50.7076,-21.7653,In Transit,Delayed,1,Weather,Heavy,22.2,64.9,19,295,235,60,Surplus,77.1,385,9
2024-04-09 22:12:14,2024-04-09,Apr 2024,2024-04,Q2,Tuesday,22,Truck_5,5,48.352,-54.56,In Transit,On Time,0,Mechanical Failure,Clear,23.3,78.7,17,378,230,148,Surplus,96.1,364,8
2024-07-08 11:01:23,2024-07-08,Jul 2024,2024-07,Q3,Monday,11,Truck_4,4,-39.7867,81.5636,Delayed,Delayed,1,Mechanical Failure,Detour,19.3,51.0,18,209,213,-4,Deficit,91.5,443,2
2024-03-21 10:50:41,2024-03-21,Mar 2024,2024-03,Q1,Thursday,10,Truck_6,6,36.5436,71.7597,Delayed,Delayed,1,Weather,Clear,28.8,55.0,56,325,300,25,Surplus,77.8,316,4
2024-11-22 22:18:41,2024-11-22,Nov 2024,2024-11,Q4,Friday,22,Truck_6,6,32.8663,-79.992,Delayed,Delayed,1,,Heavy,21.7,54.6,22,362,194,168,Surplus,74.6,441,3
2024-04-24 00:08:50,2024-04-24,Apr 2024,2024-04,Q2,Wednesday,0,Truck_4,4,-0.1019,99.8069,Delivered,On Time,0,Traffic,Clear,27.5,56.7,23,451,203,248,Surplus,62.1,446,6
2024-06-05 08:51:03,2024-06-05,Jun 2024,2024-06,Q2,Wednesday,8,Truck_9,9,-56.8231,71.5841,In Transit,On Time,0,,Clear,27.5,53.1,10,201,242,-41,Deficit,65.1,169,3
2024-03-01 10:10:16,2024-03-01,Mar 2024,2024-03,Q1,Friday,10,Truck_3,3,-61.9668,113.8899,Delayed,Delayed,1,Traffic,Clear,23.6,58.1,47,442,191,251,Surplus,93.3,165,1
2024-07-06 21:09:27,2024-07-06,Jul 2024,2024-07,Q3,Saturday,21,Truck_1,1,-63.8035,61.4571,In Transit,On Time,0,Weather,Detour,19.3,70.3,26,274,141,133,Surplus,81.0,404,7
2024-11-28 16:05:59,2024-11-28,Nov 2024,2024-11,Q4,Thursday,16,Truck_5,5,-31.7275,-28.5676,In Transit,On Time,0,Traffic,Clear,24.9,68.9,14,180,275,-95,Deficit,89.4,189,3
2024-03-23 21:22:31,2024-03-23,Mar 2024,2024-03,Q1,Saturday,21,Truck_1,1,69.9959,-10.5335,Delayed,Delayed,1,,Detour,22.8,65.0,51,213,274,-61,Deficit,74.5,361,6
2024-04-24 05:44:05,2024-04-24,Apr 2024,2024-04,Q2,Wednesday,5,Truck_10,10,-63.1722,145.3756,In Transit,Delayed,1,Traffic,Heavy,22.0,66.8,27,353,146,207,Surplus,71.2,327,9
2024-06-11 04:47:07,2024-06-11,Jun 2024,2024-06,Q2,Tuesday,4,Truck_8,8,35.7913,6.3765,Delivered,Delayed,1,Weather,Heavy,20.6,71.5,32,495,282,213,Surplus,62.5,166,2
2024-08-12 00:54:08,2024-08-12,Aug 2024,2024-08,Q3,Monday,0,Truck_1,1,-58.8531,45.0498,Delayed,Delayed,1,,Detour,21.3,76.8,53,162,104,58,Surplus,61.6,164,3
2024-05-31 03:05:32,2024-05-31,May 2024,2024-05,Q2,Friday,3,Truck_3,3,49.4007,-106.1531,Delayed,Delayed,1,Traffic,Detour,28.0,66.5,44,252,150,102,Surplus,72.8,298,6
2024-04-05 10:26:33,2024-04-05,Apr 2024,2024-04,Q2,Friday,10,Truck_2,2,8.4222,-69.7522,Delivered,On Time,0,Weather,Clear,19.5,78.6,21,361,235,126,Surplus,93.0,358,9
2024-12-12 16:21:04,2024-12-12,Dec 2024,2024-12,Q4,Thursday,16,Truck_6,6,-6.5166,-143.3822,Delivered,Delayed,1,Weather,Heavy,29.3,65.1,32,115,123,-8,Deficit,79.4,445,1
2024-02-11 08:18:06,2024-02-11,Feb 2024,2024-02,Q1,Sunday,8,Truck_3,3,-43.1797,-64.4769,Delivered,Delayed,1,Weather,Heavy,22.5,69.7,55,172,106,66,Surplus,72.1,216,9
2024-10-11 15:23:47,2024-10-11,Oct 2024,2024-10,Q4,Friday,15,Truck_8,8,45.047,69.7014,In Transit,Delayed,1,Traffic,Heavy,28.2,76.1,51,403,229,174,Surplus,73.9,457,7
2024-06-27 16:27:20,2024-06-27,Jun 2024,2024-06,Q2,Thursday,16,Truck_2,2,-15.8011,138.7785,In Transit,On Time,0,,Clear,22.0,73.1,29,426,236,190,Surplus,94.6,392,5
2024-09-10 19:47:25,2024-09-10,Sep 2024,2024-09,Q3,Tuesday,19,Truck_7,7,-30.8564,26.7562,Delayed,Delayed,1,,Detour,26.6,74.9,28,368,217,151,Surplus,97.1,341,6
2024-07-02 13:06:51,2024-07-02,Jul 2024,2024-07,Q3,Tuesday,13,Truck_9,9,16.0296,-36.3349,Delayed,Delayed,1,Mechanical Failure,Clear,24.9,58.1,34,173,131,42,Surplus,96.8,287,9
2024-08-31 20:18:57,2024-08-31,Aug 2024,2024-08,Q3,Saturday,20,Truck_9,9,81.3962,-79.6193,In Transit,Delayed,1,Weather,Heavy,22.9,67.2,35,371,213,158,Surplus,90.9,121,8
2024-07-13 00:23:59,2024-07-13,Jul 2024,2024-07,Q3,Saturday,0,Truck_4,4,77.5436,-156.2479,Delayed,Delayed,1,Mechanical Failure,Heavy,28.5,68.8,18,199,181,18,Surplus,71.2,201,2
2024-07-09 10:12:42,2024-07-09,Jul 2024,2024-07,Q3,Tuesday,10,Truck_4,4,51.8047,66.0193,In Transit,On Time,0,Traffic,Clear,22.3,50.8,52,319,153,166,Surplus,66.4,188,8
2024-05-06 23:58:14,2024-05-06,May 2024,2024-05,Q2,Monday,23,Truck_4,4,37.5523,145.1973,In Transit,On Time,0,,Clear,29.1,76.5,46,437,111,326,Surplus,73.6,122,10
2024-01-07 15:00:38,2024-01-07,Jan 2024,2024-01,Q1,Sunday,15,Truck_9,9,30.5875,132.7309,Delayed,Delayed,1,Mechanical Failure,Heavy,19.2,63.6,31,203,270,-67,Deficit,84.1,123,9
2024-03-08 18:02:46,2024-03-08,Mar 2024,2024-03,Q1,Friday,18,Truck_8,8,-86.9276,120.7534,In Transit,Delayed,1,Weather,Heavy,26.3,70.4,53,466,287,179,Surplus,62.1,291,8
2024-03-04 09:26:19,2024-03-04,Mar 2024,2024-03,Q1,Monday,9,Truck_8,8,-44.6569,129.8625,In Transit,On Time,0,,Detour,22.9,62.0,26,418,124,294,Surplus,62.3,405,1
2024-10-12 07:07:08,2024-10-12,Oct 2024,2024-10,Q4,Saturday,7,Truck_7,7,53.8186,-158.4252,Delayed,Delayed,1,Mechanical Failure,Clear,26.7,50.1,10,124,130,-6,Deficit,69.4,460,5
2024-08-07 05:17:08,2024-08-07,Aug 2024,2024-08,Q3,Wednesday,5,Truck_1,1,26.0226,103.2098,Delayed,Delayed,1,Traffic,Clear,25.0,57.7,15,322,159,163,Surplus,86.8,190,4
2024-03-27 21:00:44,2024-03-27,Mar 2024,2024-03,Q1,Wednesday,21,Truck_8,8,14.1508,-54.4659,Delivered,Delayed,1,Traffic,Heavy,25.1,74.2,54,351,267,84,Surplus,62.2,223,9
2024-10-03 07:39:13,2024-10-03,Oct 2024,2024-10,Q4,Thursday,7,Truck_4,4,22.8356,-12.873,In Transit,On Time,0,Mechanical Failure,Detour,27.0,66.7,56,350,248,102,Surplus,64.0,207,2
2024-06-24 01:25:10,2024-06-24,Jun 2024,2024-06,Q2,Monday,1,Truck_7,7,79.2334,166.4549,Delivered,Delayed,1,Mechanical Failure,Heavy,20.6,53.6,36,179,246,-67,Deficit,72.1,480,7
2024-01-30 08:32:53,2024-01-30,Jan 2024,2024-01,Q1,Tuesday,8,Truck_6,6,-9.0289,-69.4256,Delivered,Delayed,1,,Heavy,27.3,70.1,29,338,281,57,Surplus,82.4,129,1
2024-01-15 07:48:38,2024-01-15,Jan 2024,2024-01,Q1,Monday,7,Truck_10,10,71.2228,-86.3993,Delivered,On Time,0,Weather,Clear,28.9,62.8,15,334,127,207,Surplus,97.2,106,5
2024-12-30 08:15:46,2024-12-30,Dec 2024,2024-12,Q4,Monday,8,Truck_10,10,-29.6864,-88.6901,In Transit,On Time,0,,Clear,19.0,55.4,14,411,192,219,Surplus,94.5,409,7
2024-08-01 21:42:48,2024-08-01,Aug 2024,2024-08,Q3,Thursday,21,Truck_7,7,-19.5759,-39.5531,Delayed,Delayed,1,Weather,Detour,22.8,74.7,42,481,259,222,Surplus,65.2,157,1
2024-05-17 19:53:30,2024-05-17,May 2024,2024-05,Q2,Friday,19,Truck_2,2,81.1,113.2247,Delayed,Delayed,1,Mechanical Failure,Detour,26.4,75.4,23,224,131,93,Surplus,86.6,234,4
2024-02-04 05:26:36,2024-02-04,Feb 2024,2024-02,Q1,Sunday,5,Truck_8,8,32.7849,30.955,Delayed,Delayed,1,Weather,Detour,19.5,51.0,11,377,266,111,Surplus,64.1,226,8
2024-07-18 13:12:46,2024-07-18,Jul 2024,2024-07,Q3,Thursday,13,Truck_7,7,49.048,4.8896,Delayed,Delayed,1,Weather,Heavy,19.6,75.5,49,283,130,153,Surplus,78.9,496,6
2024-01-01 17:34:48,2024-01-01,Jan 2024,2024-01,Q1,Monday,17,Truck_10,10,-13.9612,89.5342,Delayed,Delayed,1,,Detour,20.2,74.2,49,174,227,-53,Deficit,83.5,403,5
2024-09-08 14:29:17,2024-09-08,Sep 2024,2024-09,Q3,Sunday,14,Truck_4,4,64.4113,-121.7647,Delivered,On Time,0,,Clear,20.4,62.4,35,440,269,171,Surplus,80.3,199,10
2024-02-26 03:25:37,2024-02-26,Feb 2024,2024-02,Q1,Monday,3,Truck_2,2,-77.7986,-155.4098,Delayed,Delayed,1,Weather,Heavy,21.8,71.3,22,497,168,329,Surplus,79.8,424,2
2024-04-16 04:37:24,2024-04-16,Apr 2024,2024-04,Q2,Tuesday,4,Truck_7,7,16.2591,175.1485,Delivered,On Time,0,Traffic,Detour,21.1,64.4,49,337,298,39,Surplus,89.6,226,2
2024-12-11 17:39:51,2024-12-11,Dec 2024,2024-12,Q4,Wednesday,17,Truck_10,10,30.6749,78.4743,Delivered,Delayed,1,Traffic,Heavy,21.4,62.6,27,315,153,162,Surplus,77.2,482,9
2024-09-16 12:46:13,2024-09-16,Sep 2024,2024-09,Q3,Monday,12,Truck_7,7,-18.0675,76.7802,Delivered,On Time,0,Weather,Clear,18.1,64.6,24,219,202,17,Surplus,83.3,179,8
2024-01-23 18:52:56,2024-01-23,Jan 2024,2024-01,Q1,Tuesday,18,Truck_8,8,-89.7784,-163.7965,Delayed,Delayed,1,Mechanical Failure,Clear,28.3,76.2,53,247,111,136,Surplus,93.6,190,10
2024-03-28 07:21:29,2024-03-28,Mar 2024,2024-03,Q1,Thursday,7,Truck_9,9,-30.5476,63.5282,Delayed,Delayed,1,Mechanical Failure,Detour,19.0,50.3,50,148,243,-95,Deficit,87.3,481,2
2024-04-28 03:36:13,2024-04-28,Apr 2024,2024-04,Q2,Sunday,3,Truck_6,6,-16.8317,-114.4787,In Transit,On Time,0,Traffic,Clear,23.4,61.4,31,205,118,87,Surplus,79.1,279,2
2024-04-12 19:45:26,2024-04-12,Apr 2024,2024-04,Q2,Friday,19,Truck_2,2,42.6126,-69.5408,In Transit,On Time,0,Traffic,Clear,28.9,57.8,33,243,151,92,Surplus,84.4,277,10
2024-12-30 02:31:31,2024-12-30,Dec 2024,2024-12,Q4,Monday,2,Truck_8,8,44.5289,31.1002,Delayed,Delayed,1,,Detour,21.0,69.4,27,226,285,-59,Deficit,99.9,406,5
2024-07-31 17:11:19,2024-07-31,Jul 2024,2024-07,Q3,Wednesday,17,Truck_2,2,84.7161,77.1114,Delivered,On Time,0,,Detour,23.7,59.8,42,350,248,102,Surplus,98.6,188,10
2024-01-04 19:58:15,2024-01-04,Jan 2024,2024-01,Q1,Thursday,19,Truck_4,4,-64.0954,-155.4074,Delayed,Delayed,1,Mechanical Failure,Clear,23.4,57.2,51,272,159,113,Surplus,63.1,419,6
2024-02-05 00:48:18,2024-02-05,Feb 2024,2024-02,Q1,Monday,0,Truck_2,2,20.3388,-109.3313,In Transit,Delayed,1,Weather,Heavy,21.0,60.8,30,378,181,197,Surplus,84.8,318,3
2024-09-27 17:22:08,2024-09-27,Sep 2024,2024-09,Q3,Friday,17,Truck_10,10,-14.5017,-20.1486,Delayed,Delayed,1,Traffic,Heavy,23.7,51.2,38,127,272,-145,Deficit,78.9,463,1
